      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.15    38.73    1997   3.930   2.644   7.293    13.866
  -121.15    38.73    1998   3.877   2.825   7.283    13.986
  -121.15    38.73    1999   4.007   2.787   7.273    14.066
  -121.15    38.73    2000   4.112   2.704   7.268    14.085
  -121.15    38.73    2001   4.179   2.596   7.266    14.041
  -121.15    38.73    2002   4.168   2.619   7.264    14.051
  -121.15    38.73    2003   4.141   2.555   7.255    13.951
  -121.15    38.73    2004   4.111   2.513   7.244    13.869
  -121.15    38.73    2005   3.914   2.539   7.242    13.696
  -121.15    38.73    2006   4.030   2.489   7.228    13.747
  -121.15    38.73    2007   4.160   2.444   7.222    13.826
  -121.15    38.73    2008   4.424   2.417   7.209    14.050
  -121.15    38.73    2009   4.653   2.365   7.208    14.226
  -121.15    38.73    2010   4.557   2.340   7.212    14.109
  -121.15    38.73    2011   4.506   2.285   7.220    14.012
  -121.15    38.73    2012   4.579   2.306   7.212    14.097
  -121.15    38.73    2013   4.596   2.262   7.215    14.073
  -121.15    38.73    2014   4.780   2.216   7.200    14.196
  -121.15    38.73    2015   4.795   2.304   7.207    14.306
  -121.15    38.73    2016   4.821   2.264   7.217    14.302
  -121.15    38.73    2017   4.999   2.222   7.225    14.446
  -121.15    38.73    2018   5.052   2.349   7.229    14.630
  -121.15    38.73    2019   5.188   2.258   7.239    14.685
  -121.15    38.73    2020   5.244   2.196   7.243    14.683
  -121.15    38.73    2021   5.180   2.223   7.249    14.652
  -121.15    38.73    2022   5.252   2.172   7.247    14.671
  -121.15    38.73    2023   5.175   2.219   7.250    14.644
  -121.15    38.73    2024   5.021   2.227   7.256    14.504
  -121.15    38.73    2025   5.092   2.124   7.258    14.474
  -121.15    38.73    2026   5.360   2.111   7.253    14.725
  -121.15    38.73    2027   5.220   2.156   7.262    14.637
  -121.15    38.73    2028   5.180   2.091   7.268    14.539
  -121.15    38.73    2029   5.281   2.056   7.270    14.607
  -121.15    38.73    2030   4.307   3.229   7.261    14.797
  -121.15    38.73    2031   4.306   3.176   7.286    14.768
  -121.15    38.73    2032   4.610   3.055   7.296    14.960
  -121.15    38.73    2033   4.788   3.041   7.300    15.129
  -121.15    38.73    2034   4.735   3.025   7.328    15.088
  -121.15    38.73    2035   4.796   2.965   7.334    15.096
  -121.15    38.73    2036   4.779   2.918   7.348    15.044
  -121.15    38.73    2037   4.588   2.930   7.360    14.877
  -121.15    38.73    2038   4.278   3.015   7.375    14.668
  -121.15    38.73    2039   4.292   3.027   7.378    14.697
  -121.15    38.73    2040   4.011   3.157   7.374    14.542
  -121.15    38.73    2041   4.359   2.979   7.387    14.725
  -121.15    38.73    2042   3.667   3.980   7.391    15.038
  -121.15    38.73    2043   3.603   3.729   7.436    14.768
  -121.15    38.73    2044   3.879   3.490   7.445    14.813
  -121.15    38.73    2045   4.029   3.450   7.439    14.918
  -121.15    38.73    2046   4.329   3.258   7.462    15.049
  -121.15    38.73    2047   4.474   3.133   7.462    15.069
  -121.15    38.73    2048   4.689   2.998   7.461    15.149
  -121.15    38.73    2049   4.852   3.000   7.456    15.308
  -121.15    38.73    2050   5.030   3.004   7.451    15.486
  -121.15    38.73    2051   4.961   2.884   7.454    15.300
  -121.15    38.73    2052   4.899   2.792   7.460    15.151
  -121.15    38.73    2053   4.664   2.880   7.458    15.002
  -121.15    38.73    2054   4.486   2.896   7.451    14.833
  -121.15    38.73    2055   4.546   2.789   7.435    14.769
  -121.15    38.73    2056   4.591   2.819   7.409    14.819
  -121.15    38.73    2057   4.868   2.703   7.389    14.959
  -121.15    38.73    2058   5.051   2.662   7.376    15.090
  -121.15    38.73    2059   5.017   2.724   7.368    15.109
  -121.15    38.73    2060   5.065   2.652   7.365    15.082
  -121.15    38.73    2061   5.259   2.613   7.362    15.234
  -121.15    38.73    2062   5.456   2.607   7.354    15.417
  -121.15    38.73    2063   5.220   2.589   7.348    15.157
  -121.15    38.73    2064   5.137   2.479   7.342    14.958
  -121.15    38.73    2065   5.269   2.373   7.335    14.977
  -121.15    38.73    2066   5.548   2.278   7.310    15.135
  -121.15    38.73    2067   5.454   2.318   7.293    15.066
  -121.15    38.73    2068   5.596   2.240   7.275    15.111
  -121.15    38.73    2069   5.818   2.124   7.262    15.204
  -121.15    38.73    2070   5.974   2.169   7.233    15.377
  -121.15    38.73    2071   6.007   2.196   7.220    15.423
  -121.15    38.73    2072   6.117   2.102   7.218    15.438
  -121.15    38.73    2073   6.028   2.127   7.204    15.359
  -121.15    38.73    2074   6.277   2.016   7.185    15.478
  -121.15    38.73    2075   6.374   2.097   7.177    15.648
  -121.15    38.73    2076   6.285   2.066   7.165    15.516
  -121.15    38.73    2077   6.167   2.114   7.162    15.442
  -121.15    38.73    2078   6.330   2.046   7.151    15.526
  -121.15    38.73    2079   6.368   1.989   7.141    15.499
  -121.15    38.73    2080   6.343   1.964   7.130    15.437
  -121.15    38.73    2081   6.448   2.035   7.114    15.598
  -121.15    38.73    2082   6.467   1.979   7.097    15.543
  -121.15    38.73    2083   6.532   1.957   7.087    15.576
  -121.15    38.73    2084   6.691   1.925   7.073    15.690
  -121.15    38.73    2085   6.779   1.932   7.057    15.767
  -121.15    38.73    2086   6.827   1.820   7.048    15.694
  -121.15    38.73    2087   7.127   1.754   7.026    15.907
  -121.15    38.73    2088   7.330   1.794   7.010    16.134
  -121.15    38.73    2089   7.497   1.736   7.003    16.236
  -121.15    38.73    2090   7.712   1.635   6.995    16.343
  -121.15    38.73    2091   7.690   1.661   6.979    16.330
  -121.15    38.73    2092   7.748   1.578   6.962    16.288
  -121.15    38.73    2093   7.653   1.526   6.955    16.135
  -121.15    38.73    2094   7.357   1.444   6.953    15.754
  -121.15    38.73    2095   7.225   1.589   6.927    15.741
  -121.15    38.73    2096   5.842   3.213   6.903    15.957
  -121.15    38.73    2097   6.035   3.035   6.907    15.977
  -121.15    38.73    2098   6.375   2.883   6.910    16.167
  -121.15    38.73    2099   6.493   2.892   6.912    16.297
  -121.15    38.73    2100   6.854   2.817   6.943    16.614
  -121.11    38.85    1950   3.816   3.842   8.481    16.139
  -121.11    38.85    1951   4.044   3.763   8.455    16.262
  -121.11    38.85    1952   4.214   3.749   8.453    16.416
  -121.11    38.85    1953   4.351   3.597   8.450    16.398
  -121.11    38.85    1954   4.535   3.468   8.428    16.432
  -121.11    38.85    1955   4.529   3.437   8.428    16.394
  -121.11    38.85    1956   3.169   4.215   8.437    15.822
  -121.11    38.85    1957   3.301   4.097   8.435    15.833
  -121.11    38.85    1958   3.406   4.010   8.425    15.841
  -121.11    38.85    1959   3.550   3.929   8.429    15.907
  -121.11    38.85    1960   3.250   4.194   8.431    15.875
  -121.11    38.85    1961   3.446   3.994   8.453    15.894
  -121.11    38.85    1962   3.297   3.922   8.449    15.669
  -121.11    38.85    1963   2.483   4.774   8.455    15.712
