      Lon      Lat    Year    Leaf     Sap   Heart  SMetab SStruct    SFWD    SCWD   Total
  -121.11    38.81    1969   0.058   0.013   0.070   0.002   0.040   0.047   1.008   1.237
  -121.11    38.81    1970   0.077   0.007   0.017   0.002   0.038   0.049   1.034   1.225
  -121.11    38.81    1971   0.058   0.000   0.000   0.002   0.040   0.046   1.006   1.152
  -121.11    38.81    1972   0.067   0.009   0.068   0.001   0.038   0.036   0.961   1.180
  -121.11    38.81    1973   0.064   0.003   0.006   0.001   0.037   0.036   0.982   1.130
  -121.11    38.81    1974   0.073   0.004   0.012   0.001   0.036   0.031   0.941   1.098
  -121.11    38.81    1975   0.067   0.022   0.044   0.003   0.039   0.029   0.915   1.119
  -121.11    38.81    1976   0.059   0.005   0.022   0.001   0.038   0.041   0.914   1.080
  -121.11    38.81    1977   0.064   0.010   0.026   0.002   0.038   0.038   0.896   1.073
  -121.11    38.81    1978   0.070   0.000   0.000   0.002   0.039   0.040   0.887   1.038
  -121.11    38.81    1979   0.068   0.042   0.111   0.003   0.041   0.032   0.852   1.149
  -121.11    38.81    1980   0.053   0.000   0.000   0.002   0.040   0.062   0.922   1.078
  -121.11    38.81    1981   0.053   0.000   0.000   0.001   0.037   0.048   0.878   1.016
  -121.11    38.81    1982   0.062   0.006   0.015   0.001   0.033   0.037   0.833   0.988
  -121.11    38.81    1983   0.066   0.009   0.017   0.002   0.035   0.035   0.814   0.980
  -121.11    38.81    1984   0.061   0.027   0.074   0.001   0.036   0.036   0.794   1.029
  -121.11    38.81    1985   0.056   0.010   0.019   0.001   0.036   0.052   0.831   1.005
  -121.11    38.81    1986   0.065   0.000   0.000   0.001   0.034   0.049   0.810   0.959
  -121.11    38.81    1987   0.064   0.000   0.000   0.002   0.035   0.039   0.773   0.913
  -121.11    38.81    1988   0.072   0.016   0.032   0.003   0.037   0.032   0.744   0.934
  -121.11    38.81    1989   0.053   0.000   0.000   0.002   0.040   0.040   0.744   0.879
  -121.11    38.81    1990   0.056   0.009   0.024   0.001   0.036   0.031   0.708   0.866
  -121.11    38.81    1991   0.055   0.000   0.000   0.001   0.034   0.032   0.696   0.817
